───────────────────────────────────────────────────────────────────────────────
Language            Files       Lines    Blanks  Comments       Code Complexity
~se-lite\data\regions\GU.js         1         0         0          1          0
~a\features\css3-cursors.js         1         0         0          1          0
~data\features\css3-attr.js         1         0         0          1          0
~se-lite\data\regions\GW.js         1         0         0          1          0
~atures\css-writing-mode.js         1         0         0          1          0
~se-lite\data\regions\GY.js         1         0         0          1          0
~type\dist\esm\inquirer.mjs         1         0         0          1          0
~ata\features\indexeddb2.js         1         0         0          1          0
~a\features\css3-tabsize.js         1         0         0          1          0
~se-lite\data\regions\HR.js         1         0         0          1          0
~est-resolve\build\types.js         1         0         0          1          0
~se-lite\data\regions\HN.js         1         0         0          1          0
~ta\features\input-event.js         1         0         0          1          0
~se-lite\data\regions\HK.js         1         0         0          1          0
~se-lite\data\regions\FK.js         1         0         0          1          0
~ta\features\css3-colors.js         1         0         0          1          0
~se-lite\data\regions\HT.js         1         0         0          1          0
~se-lite\data\regions\IE.js         1         0         0          1          0
~se-lite\data\regions\ID.js         1         0         0          1          0
~se-lite\data\regions\IL.js         1         0         0          1          0
~se-lite\data\regions\IM.js         1         0         0          1          0
~se-lite\data\regions\IQ.js         1         0         0          1          0
~se-lite\data\regions\FO.js         1         0         0          1          0
~ures\css3-cursors-newer.js         1         0         0          1          0
~se-lite\data\regions\IT.js         1         0         0          1          0
~essage-util\build\types.js         1         0         0          1          0
~\data\features\css-zoom.js         1         0         0          1          0
~se-lite\data\regions\IS.js         1         0         0          1          0
~se-lite\data\regions\JO.js         1         0         0          1          0
~se-lite\data\regions\JE.js         1         0         0          1          0
~se-lite\data\regions\JM.js         1         0         0          1          0
~se-lite\data\regions\JP.js         1         0         0          1          0
~\retry\dist\retrier.min.js         1         0         0          1          0
~\features\css-when-else.js         1         0         0          1          0
~se-lite\data\regions\KE.js         1         0         0          1          0
~se-lite\data\regions\KG.js         1         0         0          1          0
~se-lite\data\regions\IR.js         1         0         0          1          0
~se-lite\data\regions\KH.js         1         0         0          1          0
~a\features\currentcolor.js         1         0         0          1          0
~se-lite\data\regions\KI.js         1         0         0          1          0
~se-lite\data\regions\KM.js         1         0         0          1          0
~res\input-email-tel-url.js         1         0         0          1          0
~se-lite\data\regions\KR.js         1         0         0          1          0
~se-lite\data\regions\KP.js         1         0         0          1          0
~se-lite\data\regions\KN.js         1         0         0          1          0
~se-lite\data\regions\KW.js         1         0         0          1          0
~eatures\custom-elements.js         1         0         0          1          0
~\data\features\datalist.js         1         0         0          1          0
~features\input-datetime.js         1         0         0          1          0
~se-lite\data\regions\KY.js         1         0         0          1          0
~se-lite\data\regions\HU.js         1         0         0          1          0
~data\features\indexeddb.js         1         0         0          1          0
~se-lite\data\regions\KZ.js         1         0         0          1          0
~se-lite\data\regions\LI.js         1         0         0          1          0
~e\data\features\dataset.js         1         0         0          1          0
~\indeterminate-checkbox.js         1         0         0          1          0
~data\features\innertext.js         1         0         0          1          0
~se-lite\data\regions\LK.js         1         0         0          1          0
~se-lite\data\regions\LB.js         1         0         0          1          0
~se-lite\data\regions\LS.js         1         0         0          1          0
~se-lite\data\regions\LR.js         1         0         0          1          0
~t-haste-map\build\types.js         1         0         0          1          0
~se-lite\data\regions\LT.js         1         0         0          1          0
~ta\features\customevent.js         1         0         0          1          0
~se-lite\data\regions\LV.js         1         0         0          1          0
~se-lite\data\regions\LA.js         1         0         0          1          0
~tures\custom-elementsv1.js         1         0         0          1          0
~se-lite\data\regions\LU.js         1         0         0          1          0
~se-lite\data\regions\MA.js         1         0         0          1          0
~se-lite\data\regions\LY.js         1         0         0          1          0
~se-lite\data\regions\MC.js         1         0         0          1          0
~se-lite\data\regions\MD.js         1         0         0          1          0
~se-lite\data\regions\ME.js         1         0         0          1          0
~ata\features\decorators.js         1         0         0          1          0
~se-lite\data\regions\MK.js         1         0         0          1          0
~a\features\inline-block.js         1         0         0          1          0
~se-lite\data\regions\ML.js         1         0         0          1          0
~se-lite\data\regions\MH.js         1         0         0          1          0
~se-lite\data\regions\LC.js         1         0         0          1          0
~tures\deviceorientation.js         1         0         0          1          0
~se-lite\data\regions\MG.js         1         0         0          1          0
~e\data\features\imports.js         1         0         0          1          0
~se-lite\data\regions\IN.js         1         0         0          1          0
~se-lite\data\regions\MM.js         1         0         0          1          0
~\declarative-shadow-dom.js         1         0         0          1          0
~se-lite\data\regions\GD.js         1         0         0          1          0
~se-lite\data\regions\MO.js         1         0         0          1          0
~date-tolocaledatestring.js         1         0         0          1          0
~e\data\features\datauri.js         1         0         0          1          0
~se-lite\data\regions\MN.js         1         0         0          1          0
~se-lite\data\regions\MP.js         1         0         0          1          0
~te\data\features\dialog.js         1         0         0          1          0
~se-lite\data\regions\MV.js         1         0         0          1          0
~se-lite\data\regions\MR.js         1         0         0          1          0
~atures\devicepixelratio.js         1         0         0          1          0
~s\jest-diff\build\types.js         1         0         0          1          0
~ta\features\import-maps.js         1         0         0          1          0
~se-lite\data\regions\MQ.js         1         0         0          1          0
~se-lite\data\regions\MX.js         1         0         0          1          0
~se-lite\data\regions\MY.js         1         0         0          1          0
~a\features\do-not-track.js         1         0         0          1          0
~se-lite\data\regions\MW.js         1         0         0          1          0
~se-lite\data\regions\MZ.js         1         0         0          1          0
~se-lite\data\regions\NC.js         1         0         0          1          0
~uralwidth-naturalheight.js         1         0         0          1          0
~se-lite\data\regions\MS.js         1         0         0          1          0
~se-lite\data\regions\NE.js         1         0         0          1          0
~se-lite\data\regions\MU.js         1         0         0          1          0
~se-lite\data\regions\NA.js         1         0         0          1          0
~se-lite\data\regions\NF.js         1         0         0          1          0
~se-lite\data\regions\MT.js         1         0         0          1          0
~\document-currentscript.js         1         0         0          1          0
~-lite\data\features\ime.js         1         0         0          1          0
~a\features\imagecapture.js         1         0         0          1          0
~se-lite\data\regions\NG.js         1         0         0          1          0
~\features\dispatchevent.js         1         0         0          1          0
~\features\iframe-srcdoc.js         1         0         0          1          0
~se-lite\data\regions\NL.js         1         0         0          1          0
~se-lite\data\regions\NI.js         1         0         0          1          0
~features\iframe-sandbox.js         1         0         0          1          0
~se-lite\data\regions\NO.js         1         0         0          1          0
~te\data\features\dnssec.js         1         0         0          1          0
~se-lite\data\regions\NP.js         1         0         0          1          0
~e\data\features\details.js         1         0         0          1          0
~se-lite\data\regions\NU.js         1         0         0          1          0
~document-evaluate-xpath.js         1         0         0          1          0
~solve\test\dotdot\index.js         1         0         0          1          0
~eatures\document-policy.js         1         0         0          1          0
~a\features\documenthead.js         1         0         0          1          0
~ite\data\features\http2.js         1         0         0          1          0
~cument-scrollingelement.js         1         0         0          1          0
~ite\data\features\http3.js         1         0         0          1          0
~es\document-execcommand.js         1         0         0          1          0
~se-lite\data\regions\NZ.js         1         0         0          1          0
~data\features\dom-range.js         1         0         0          1          0
~atures\domcontentloaded.js         1         0         0          1          0
~eatures\iframe-seamless.js         1         0         0          1          0
~se-lite\data\regions\NR.js         1         0         0          1          0
~se-lite\data\regions\OM.js         1         0         0          1          0
~s\dom-manip-convenience.js         1         0         0          1          0
~se-lite\data\regions\PK.js         1         0         0          1          0
~se-lite\data\regions\PE.js         1         0         0          1          0
~se-lite\data\regions\PG.js         1         0         0          1          0
~se-lite\data\regions\PL.js         1         0         0          1          0
~se-lite\data\regions\PN.js         1         0         0          1          0
~se-lite\data\regions\PS.js         1         0         0          1          0
~se-lite\data\regions\PM.js         1         0         0          1          0
~se-lite\data\regions\PR.js         1         0         0          1          0
~\data\features\download.js         1         0         0          1          0
~res\http-live-streaming.js         1         0         0          1          0
~data\features\dragndrop.js         1         0         0          1          0
~se-lite\data\regions\PT.js         1         0         0          1          0
~se-lite\data\regions\PW.js         1         0         0          1          0
~ures\html-media-capture.js         1         0         0          1          0
~se-lite\data\regions\RO.js         1         0         0          1          0
~ures\element-from-point.js         1         0         0          1          0
~se-lite\data\regions\QA.js         1         0         0          1          0
~data\features\dommatrix.js         1         0         0          1          0
~se-lite\data\regions\PF.js         1         0         0          1          0
~se-lite\data\regions\RS.js         1         0         0          1          0
~se-lite\data\regions\RE.js         1         0         0          1          0
~se-lite\data\regions\RW.js         1         0         0          1          0
~se-lite\data\regions\SB.js         1         0         0          1          0
~\element-scroll-methods.js         1         0         0          1          0
~_dir\xmodules\aaa\index.js         1         0         0          1          0
~se-lite\data\regions\RU.js         1         0         0          1          0
~-lite\data\features\eme.js         1         0         0          1          0
~se-lite\data\regions\SC.js         1         0         0          1          0
~se-lite\data\regions\SA.js         1         0         0          1          0
~eatures\element-closest.js         1         0         0          1          0
~_dir\ymodules\aaa\index.js         1         0         0          1          0
~se-lite\data\regions\SD.js         1         0         0          1          0
~se-lite\data\regions\SH.js         1         0         0          1          0
~se-lite\data\regions\SG.js         1         0         0          1          0
~se-lite\data\regions\SK.js         1         0         0          1          0
~e_dir\zmodules\bbb\main.js         1         0         0          1          0
~data\features\es6-class.js         1         0         0          1          0
~se-lite\data\regions\SI.js         1         0         0          1          0
~se-lite\data\regions\SL.js         1         0         0          1          0
~se-lite\data\regions\SN.js         1         0         0          1          0
~se-lite\data\regions\SM.js         1         0         0          1          0
~se-lite\data\regions\SR.js         1         0         0          1          0
~se-lite\data\regions\ST.js         1         0         0          1          0
~se-lite\data\regions\SE.js         1         0         0          1          0
~t\node_path\x\aaa\index.js         1         0         0          1          0
~se-lite\data\regions\SO.js         1         0         0          1          0
~-lite\data\features\es5.js         1         0         0          1          0
~se-lite\data\regions\PY.js         1         0         0          1          0
~se-lite\data\regions\SV.js         1         0         0          1          0
~se-lite\data\regions\SY.js         1         0         0          1          0
~features\es6-generators.js         1         0         0          1          0
~se-lite\data\regions\SZ.js         1         0         0          1          0
~se-lite\data\regions\TC.js         1         0         0          1          0
~t\node_path\x\ccc\index.js         1         0         0          1          0
~se-lite\data\regions\TJ.js         1         0         0          1          0
~se-lite\data\regions\PA.js         1         0         0          1          0
~se-lite\data\regions\TL.js         1         0         0          1          0
~-lite\data\features\eot.js         1         0         0          1          0
~se-lite\data\regions\TG.js         1         0         0          1          0
~se-lite\data\regions\TD.js         1         0         0          1          0
~se-lite\data\regions\TM.js         1         0         0          1          0
~se-lite\data\regions\TH.js         1         0         0          1          0
~se-lite\data\regions\TV.js         1         0         0          1          0
~se-lite\data\regions\TT.js         1         0         0          1          0
~se-lite\data\regions\TZ.js         1         0         0          1          0
~se-lite\data\regions\TR.js         1         0         0          1          0
~se-lite\data\regions\TW.js         1         0         0          1          0
~se-lite\data\regions\UA.js         1         0         0          1          0
~se-lite\data\regions\US.js         1         0         0          1          0
~6-module-dynamic-import.js         1         0         0          1          0
~se-lite\data\regions\UY.js         1         0         0          1          0
~ata\features\es6-module.js         1         0         0          1          0
~ata\features\es6-number.js         1         0         0          1          0
~anged-files\build\types.js         1         0         0          1          0
~res\es6-string-includes.js         1         0         0          1          0
~-lite\data\features\es6.js         1         0         0          1          0
~ta\features\eventsource.js         1         0         0          1          0
~se-lite\data\regions\TO.js         1         0         0          1          0
~se-lite\data\regions\UG.js         1         0         0          1          0
~se-lite\data\regions\TN.js         1         0         0          1          0
~se-lite\data\regions\UZ.js         1         0         0          1          0
~t\node_path\y\bbb\index.js         1         0         0          1          0
~se-lite\data\regions\VA.js         1         0         0          1          0
~se-lite\data\regions\VC.js         1         0         0          1          0
~se-lite\data\regions\VE.js         1         0         0          1          0
~s\extended-system-fonts.js         1         0         0          1          0
~se-lite\data\regions\VG.js         1         0         0          1          0
~se-lite\data\regions\VN.js         1         0         0          1          0
~se-lite\data\regions\VU.js         1         0         0          1          0
~se-lite\data\regions\WF.js         1         0         0          1          0
~se-lite\data\regions\VI.js         1         0         0          1          0
~se-lite\data\regions\WS.js         1         0         0          1          0
~se-lite\data\regions\YT.js         1         0         0          1          0
~features\feature-policy.js         1         0         0          1          0
~ite\data\features\fetch.js         1         0         0          1          0
~se-lite\data\regions\YE.js         1         0         0          1          0
~se-lite\data\regions\ZA.js         1         0         0          1          0
~\assets\vendor\prettify.js         1         0         0          1          0
~se-lite\data\regions\PH.js         1         0         0          1          0
~se-lite\data\regions\ZM.js         1         0         0          1          0
~se-lite\data\regions\ZW.js         1         0         0          1          0
~t\node_path\y\ccc\index.js         1         0         0          1          0
~npacker\browserVersions.js         1         0         0          1          0
~tures\fieldset-disabled.js         1         0         0          1          0
~\dist\unpacker\browsers.js         1         0         0          1          0
~ata\features\filereader.js         1         0         0          1          0
~features\filereadersync.js         1         0         0          1          0
~module-lexer\dist\lexer.js         1         0         0          1          0
~data\features\flow-root.js         1         0         0          1          0
~es\high-resolution-time.js         1         0         0          1          0
~create-jest\build\types.js         1         0         0          1          0
~ta\features\flexbox-gap.js         1         0         0          1          0
~lite\data\features\flac.js         1         0         0          1          0
~e\data\features\fileapi.js         1         0         0          1          0
~lve\test\precedence\bbb.js         1         0         0          1          0
~lve\test\precedence\aaa.js         1         0         0          1          0
~st\precedence\aaa\index.js         1         0         0          1          0
~est\precedence\aaa\main.js         1         0         0          1          0
~e\data\features\flexbox.js         1         0         0          1          0
~ata\features\filesystem.js         1         0         0          1          0
~est\precedence\bbb\main.js         1         0         0          1          0
~solve\test\resolver\foo.js         1         0         0          1          0
~resolver\quux\foo\index.js         1         0         0          1          0
~resolver\same_names\foo.js         1         0         0          1          0
~er\same_names\foo\index.js         1         0         0          1          0
~a\features\font-feature.js         1         0         0          1          0
~focusin-focusout-events.js         1         0         0          1          0
~a\features\font-loading.js         1         0         0          1          0
~\test\resolver\baz\quux.js         1         0         0          1          0
~r\symlinked\package\bar.js         1         0         0          1          0
~font-variant-alternates.js         1         0         0          1          0
~es\font-variant-numeric.js         1         0         0          1          0
~ures\font-unicode-range.js         1         0         0          1          0
~features\form-attribute.js         1         0         0          1          0
~\data\features\fontface.js         1         0         0          1          0
~resolver\dot_main\index.js         1         0         0          1          0
~er\dot_slash_main\index.js         1         0         0          1          0
~ules\yargs\build\index.cjs         1         0         0          1          6
~\form-submit-attributes.js         1         0         0          1          0
~s\font-family-system-ui.js         1         0         0          1          0
~atures\font-size-adjust.js         1         0         0          1          0
~eatures\form-validation.js         1         0         0          1          0
~ata\features\fullscreen.js         1         0         0          1          0
~ite\data\features\forms.js         1         0         0          1          0
~ta\features\font-smooth.js         1         0         0          1          0
~ings\yargs-parser-types.js         1         0         0          1          0
~s\getboundingclientrect.js         1         0         0          1          0
~e\data\features\gamepad.js         1         0         0          1          0
~\getelementsbyclassname.js         1         0         0          1          0
~atures\getcomputedstyle.js         1         0         0          1          0
~eatures\getrandomvalues.js         1         0         0          1          0
~ta\features\geolocation.js         1         0         0          1          0
~res\hardwareconcurrency.js         1         0         0          1          0
~odules\html-escaper\min.js         1         0         0          1          0
node_modules\flatted\es.js          1         0         0          1          0
~ode_modules\flatted\esm.js         1         0         0          1          0
~ode_modules\flatted\min.js         1         0         0          1          0
~data\features\gyroscope.js         1         0         0          1          0
~te\data\features\hidden.js         1         0         0          1          0
~ata\features\hashchange.js         1         0         0          1          0
~a\features\font-kerning.js         1         0         0          1          0
~lite\data\features\hevc.js         1         0         0          1          0
~olve.exports\dist\index.js         1         0         0          1          1
~lite\data\features\heif.js         1         0         0          1          0
~lve.exports\dist\index.mjs         1         0         0          1          1
~solver\false_main\index.js         0         0         0          0          0
~node_modules\util\index.js         0         0         0          0          0
~nked\_\node_modules\foo.js         0         0         0          0          0
~esolver\browser_field\b.js         0         0         0          0          0
~esolver\browser_field\a.js         0         0         0          0          0
~\test\resolver\baz\doom.js         0         0         0          0          0
~solve\test\resolver\mug.js         0         0         0          0          0
~ther_path\lib\other-lib.js         0         0         0          0          0
~athfilter\deep_ref\main.js         0         0         0          0          0
~esolver\other_path\root.js         0         0         0          0          0
~ackages\package-b\index.js         0         0         0          0          0
───────────────────────────────────────────────────────────────────────────────
TypeScript Typ…     1,485     150,389     6,598    74,623     69,168          2
───────────────────────────────────────────────────────────────────────────────
~slint\lib\types\rules.d.ts     5,589       305     3,339      1,945          0
~es\@types\node\crypto.d.ts     4,545         1     2,831      1,713          0
~odules\@types\node\fs.d.ts     4,461         8     2,985      1,468          0
~e\inspector.generated.d.ts     4,052         8     2,563      1,481          0
~babel\types\lib\index.d.ts     3,621       158       186      3,277          0
~modules\globals\index.d.ts     3,452        53         2      3,397          0
~ypes\lib\index-legacy.d.ts     2,797       268        22      2,507          0
~les\@types\node\http2.d.ts     2,644         0     1,371      1,273          0
~ules\@types\node\util.d.ts     2,606        20     2,073        513          0
~ules\@types\node\test.d.ts     2,162         5     1,615        542          0
~ules\@types\node\http.d.ts     2,089         0     1,478        611          0
~modules\globals\index.d.ts     2,077        39         2      2,036          0
~s\@types\node\process.d.ts     2,075         1     1,553        521          0
~es\@types\node\buffer.d.ts     1,934         3     1,735        196          0
~es\@types\node\stream.d.ts     1,664         2     1,036        626          0
~babel__traverse\index.d.ts     1,506       176       272      1,058          0
~es\node\child_process.d.ts     1,476         0       923        553          0
~slint\lib\types\index.d.ts     1,473       224       240      1,009          0
~dules\@types\node\tls.d.ts     1,315         0       949        366          0
~ypes\node\fs\promises.d.ts     1,295         0       888        407          0
~est\types\build\index.d.ts     1,204       114        69      1,021          0
~t\core\dist\esm\types.d.ts     1,179         0       773        406          0
~mmunity\regexpp\index.d.ts     1,163         7       510        646          0
~es\@types\node\assert.d.ts     1,078         0       950        128          0
~dules\@types\node\net.d.ts     1,057         0       710        347          0
~es\@types\yargs\index.d.ts     1,036        98       466        472          0
~odules\@types\node\vm.d.ts     1,000         0       838        162          0
~dules\@types\node\url.d.ts       984         0       844        140          0
~es\@types\node\events.d.ts       976         6       850        120          0
~mmander\typings\index.d.ts       969       104       583        282          0
~types\node\perf_hooks.d.ts       968         0       727        241          0
~dules\@types\node\dns.d.ts       923         0       483        440          0
~odules\@types\node\v8.d.ts       920         0       766        154          0
~es\@types\node\module.d.ts       891         0       667        224          0
~ules\acorn\dist\acorn.d.ts       883       129       124        630          0
~\source\tsconfig-json.d.ts       870       104       513        253          0
~pes\babel__core\index.d.ts       831        99       471        261          0
~s\node\worker_threads.d.ts       784         1       574        209          0
~pes\json-schema\index.d.ts       749        89       428        232          0
~clair\typebox\typebox.d.ts       723         0       126        597          0
~es\@types\node\sqlite.d.ts       721         0       595        126          0
~s\@types\estree\index.d.ts       694       108        28        558          0
~ules\@types\node\zlib.d.ts       683         0       337        346          0
~types\node\stream\web.d.ts       622        19       194        409          0
~t\source\package-json.d.ts       611        93       308        210          0
~odules\emittery\index.d.ts       606        32       491         83          0
~ypes\node\async_hooks.d.ts       603         0       493        110          0
~les\@types\node\dgram.d.ts       600         0       457        143          0
~\@types\node\readline.d.ts       594         0       462        132          0
~les\@types\node\https.d.ts       579         0       262        317          0
~s\@types\node\cluster.d.ts       578         0       412        166          0
~e\diagnostics_channel.d.ts       578         0       483         95          0
~e_modules\execa\index.d.ts       564        62       357        145          0
~odules\@types\node\os.d.ts       506         0       270        236          0
~pes\node\dns\promises.d.ts       503         1       379        123          0
~es\node\buffer.buffer.d.ts       472         2       434         36          0
~e\ts5.6\buffer.buffer.d.ts       468         2       432         34          0
~e_modules\tslib\tslib.d.ts       453        39       320         94          0
~s\@types\node\console.d.ts       452         0       401         51          0
~ules\@types\node\repl.d.ts       428         0       297        131          0
~source-map\source-map.d.ts       423        54       183        186          0
~vironment\build\index.d.ts       418         9       291        118          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~e_modules\chalk\index.d.ts       415        49       225        141          0
~jest-mock\build\index.d.ts       406        39        68        299          0
~pes\arguments\options.d.ts       400        41       305         54          0
~e_modules\ajv\lib\ajv.d.ts       397        39        95        263          0
~e_modules\ajv\lib\ajv.d.ts       397        39        95        263          0
~es\methods\main-async.d.ts       379         6       352         21          0
~es\expect\build\index.d.ts       370        24       175        171          0
~st-worker\build\index.d.ts       355        45        90        220          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~les\ansi-styles\index.d.ts       345        30        87        228          0
~in-kit\dist\esm\index.d.ts       328         0       225        103          0
~reporters\build\index.d.ts       325        30        11        284          0
~t-resolve\build\index.d.ts       320        24        74        222          0
~es\chalk\source\index.d.ts       320        42       194         84          0
~l\observable\generate.d.ts       314         0       295         19          0
~\types\internal\types.d.ts       307         0       181        126          0
~enerated\stryker-core.d.ts       294         0       185        109          0
~humanfs\core\dist\hfs.d.ts       288         0       237         51          0
~es\@types\node\timers.d.ts       287         0       215         72          0
~modules\figures\index.d.ts       279         6        35        238          0
~s\dist\commonjs\index.d.ts       275         0         0        275          0
~igures\dist\esm\index.d.ts       275         0         0        275          0
~\typings\babel-parser.d.ts       262        16       105        141          0
~\typings\babel-parser.d.ts       262        16       105        141          0
~\typings\babel-parser.d.ts       259        37        98        124          0
~dici-types\dispatcher.d.ts       256        19        53        184          0
~nal\operators\timeout.d.ts       255         0       229         26          0
~\src-generated\schema.d.ts       255         0       156         99          0
~@types\node\inspector.d.ts       253         3       186         64          0
~es\ansi-escapes\index.d.ts       248        39       159         50          0
~haste-map\build\index.d.ts       242        30        15        197          0
~transform\build\index.d.ts       240        23        35        182          0
~dor\ansi-styles\index.d.ts       236        38       114         84          0
~st-result\build\index.d.ts       232        30         6        196          0
~lib\compiler\src\core.d.ts       230         0       147         83          0
~s\undici-types\webidl.d.ts       228        36        92        100          0
~es\internal\ajax\ajax.d.ts       227         0       212         15          0
~es\browserslist\index.d.ts       224        27        92        105          0
~t-watcher\build\index.d.ts       222        25         7        190          0
~ty\eslint-utils\index.d.ts       217        16         0        201          0
~abel__generator\index.d.ts       210        32       123         55          0
~es\undici-types\fetch.d.ts       209        32        20        157          0
~dules\@types\node\tty.d.ts       208         0       166         42          0
~ignals\build\src\main.d.ts       206        12        46        148          0
~a\types\return\result.d.ts       203        30       124         49          0
~ules\@types\node\path.d.ts       200         0       142         58          0
~s\internal\ajax\types.d.ts       200         0       163         37          0
~pes\node\trace_events.d.ts       197         0       181         16          0
~t-runtime\build\index.d.ts       193         5         6        182          0
~humanfs\core\dist\fsx.d.ts       193         0       155         38          0
~-snapshot\build\index.d.ts       186        22        34        130          0
~\src\ml_parser\tokens.d.ts       185         0         7        178          0
~nbul-lib-report\index.d.ts       184        16        70         98          0
~\ajv\dist\types\index.d.ts       183         0         0        183          0
~ules\@types\node\wasi.d.ts       181         0       159         22          0
~fs\node\dist\node-hfs.d.ts       176         0       143         33          0
~internal\Notification.d.ts       175         0       145         30          0
~dist\types\jtd-schema.d.ts       174         0        15        159          0
~\dom\WebSocketSubject.d.ts       173         0       144         29          0
~rxjs\dist\types\index.d.ts       173         0         3        170          0
~modules\ajv\dist\core.d.ts       173         0         3        170          0
~s\@types\node\globals.d.ts       172        16        66         90          0
~es\@types\node\domain.d.ts       170         0       153         17          0
~xeca\types\stdio\type.d.ts       170        21        22        127          0
~les\ansi-styles\index.d.ts       167        26        67         74          0
~es\@types\estree\flow.d.ts       167        39         0        128          0
~ler\src\i18n\i18n_ast.d.ts       163         0        29        134          0
~ty-format\build\index.d.ts       163        22        11        130          0
~ode\readline\promises.d.ts       161         0       120         41          0
~ervable\dom\webSocket.d.ts       159         0       157          2          0
~dules\pretty-ms\index.d.ts       157        14       124         19          0
~dules\execa\types\ipc.d.ts       156        16        75         65          0
~t\cjs\types\lib\theme.d.ts       154         0       133         21          0
~dules\@types\node\sea.d.ts       153         0       143         10          0
~ypes\node\querystring.d.ts       152         0       123         29          0
~ler\src\ml_parser\ast.d.ts       152         0         7        145          0
~fs\node\dist\node-fsx.d.ts       150         0       120         30          0
~ndici-types\websocket.d.ts       150        21         1        128          0
~s\undici-types\errors.d.ts       149        22        16        111          0
~st-config\build\index.d.ts       147        25        28         94          0
~-array\dist\esm\index.d.ts       145         0       102         43          0
~jest-each\build\index.d.ts       141         5         6        130          0
~her-utils\build\index.d.ts       138        28        15         95          0
~modules\find-up\index.d.ts       138        12       107         19          0
~modules\find-up\index.d.ts       137        12       106         19          0
~modules\find-up\index.d.ts       137        12       106         19          0
~jest-util\build\index.d.ts       136        30        24         82          0
~t\console\build\index.d.ts       131        11         7        113          0
~es\type-fest\ts41\get.d.ts       131         7        84         40          0
~r\src\ml_parser\lexer.d.ts       130         0        76         54          0
~st-runner\build\index.d.ts       127        18         6        103          0
~rnal\observable\timer.d.ts       126         0       121          5          0
~schema\dist\esm\index.d.ts       125         0       101         24          0
~es\unicorn-magic\node.d.ts       125         6        97         22          0
~ist\types\json-schema.d.ts       125         0         0        125          0
~t-stream\source\index.d.ts       121         7        99         15          0
~s\internal\Observable.d.ts       121         0        92         29          0
~es\weapon-regex\index.d.ts       120        21        51         48          0
~nal\operators\groupBy.d.ts       119         0        96         23          0
~jest\core\build\index.d.ts       118        12         6        100          0
~\@types\node\punycode.d.ts       117         0       102         15          0
~subprocess\subprocess.d.ts       117        14        64         39          0
~i-types\retry-handler.d.ts       116         8        63         45          0
~\types\methods\script.d.ts       115        11        58         46          0
~observable\throwError.d.ts       115         0       110          5          0
~nal\ajax\AjaxResponse.d.ts       115         0        97         18          0
~types\methods\command.d.ts       114        11        70         33          0
~types\operators\index.d.ts       114         0         1        113          0
~odules\keyv\src\index.d.ts       112        13        44         55          0
~es\yargs-parser\index.d.ts       112         5        46         61          0
~es\node\assert\strict.d.ts       111         0        46         65          0
~ul-lib-coverage\index.d.ts       111        14         0         97          0
~ke-timers\build\index.d.ts       110         5         6         99          0
~s\undici-types\client.d.ts       108         5        40         63          0
~\node\timers\promises.d.ts       108         0        94         14          0
~rnal\operators\repeat.d.ts       108         0       102          6          0
~undici-types\formdata.d.ts       108        14        74         20          0
